source file name , phase name , phase input files , phase output file , arch , tool, metric , unit
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-26_vec_mul_dlink.cubin , sm_86 , nvcc , 33.7174 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-26_vec_mul_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-13_vec_mul_dlink.fatbin ,  , nvcc , 22.4672 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-28_vec_mul_dlink.obj ,  , nvcc , 76.0366 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-28_vec_mul_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006484_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 148.8620 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 8.0615 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-10_vec_mul.cpp4.ii ,  , nvcc , 509.3827 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-10_vec_mul.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-11_vec_mul.cudafe1.cpp , compute_86 , nvcc , 811.6465 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-16_vec_mul.cpp1.ii , compute_86 , nvcc , 508.4880 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-16_vec_mul.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-11_vec_mul.ptx , compute_86 , nvcc , 742.2225 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-11_vec_mul.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-19_vec_mul.cubin , sm_86 , nvcc , 41.7532 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-19_vec_mul.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-8_vec_mul.fatbin ,  , nvcc , 23.6551 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-20_vec_mul.obj , compute_86 , nvcc , 760.6175 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-23_DS_timer.obj ,  , nvcc , 798.7248 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-26_vec_mul_dlink.cubin , sm_86 , nvcc , 33.7348 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-26_vec_mul_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-13_vec_mul_dlink.fatbin ,  , nvcc , 22.5738 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-28_vec_mul_dlink.obj ,  , nvcc , 76.5536 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-28_vec_mul_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00005e1c_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 148.4553 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 7.8081 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_000067f4_00000000-10_vec_mul.cpp4.ii ,  , nvcc , 511.2957 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-10_vec_mul.cpp4.ii ,  , nvcc , 485.7497 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-10_vec_mul.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-11_vec_mul.cudafe1.cpp , compute_86 , nvcc , 808.0552 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-16_vec_mul.cpp1.ii , compute_86 , nvcc , 562.2775 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-16_vec_mul.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-11_vec_mul.ptx , compute_86 , nvcc , 709.4828 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-11_vec_mul.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-19_vec_mul.cubin , sm_86 , nvcc , 41.5939 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-19_vec_mul.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-8_vec_mul.fatbin ,  , nvcc , 24.3457 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-20_vec_mul.obj , compute_86 , nvcc , 795.9870 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-23_DS_timer.obj ,  , nvcc , 800.5275 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-26_vec_mul_dlink.cubin , sm_86 , nvcc , 33.0495 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-26_vec_mul_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-13_vec_mul_dlink.fatbin ,  , nvcc , 22.9875 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-28_vec_mul_dlink.obj ,  , nvcc , 76.9327 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-28_vec_mul_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003154_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 148.1927 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 7.6787 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-10_vec_mul.cpp4.ii ,  , nvcc , 501.8328 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-10_vec_mul.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-11_vec_mul.cudafe1.cpp , compute_86 , nvcc , 838.3678 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-16_vec_mul.cpp1.ii , compute_86 , nvcc , 508.3255 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-16_vec_mul.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-11_vec_mul.ptx , compute_86 , nvcc , 756.8788 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-11_vec_mul.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-19_vec_mul.cubin , sm_86 , nvcc , 43.3335 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-19_vec_mul.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-8_vec_mul.fatbin ,  , nvcc , 25.1026 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-20_vec_mul.obj , compute_86 , nvcc , 813.3573 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-23_DS_timer.obj ,  , nvcc , 809.5096 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-26_vec_mul_dlink.cubin , sm_86 , nvcc , 34.8771 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-26_vec_mul_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-13_vec_mul_dlink.fatbin ,  , nvcc , 22.5638 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-28_vec_mul_dlink.obj ,  , nvcc , 75.5870 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-28_vec_mul_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_0000614c_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 149.2387 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 9.6265 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-10_vec_mul.cpp4.ii ,  , nvcc , 515.0749 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-10_vec_mul.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-11_vec_mul.cudafe1.cpp , compute_86 , nvcc , 851.2162 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-16_vec_mul.cpp1.ii , compute_86 , nvcc , 533.2045 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-16_vec_mul.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-11_vec_mul.ptx , compute_86 , nvcc , 789.8003 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-11_vec_mul.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-19_vec_mul.cubin , sm_86 , nvcc , 41.5820 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-19_vec_mul.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-8_vec_mul.fatbin ,  , nvcc , 23.5649 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-20_vec_mul.obj , compute_86 , nvcc , 750.8040 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-23_DS_timer.obj ,  , nvcc , 816.6075 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-26_vec_mul_dlink.cubin , sm_86 , nvcc , 33.5459 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-26_vec_mul_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-13_vec_mul_dlink.fatbin ,  , nvcc , 23.1208 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-28_vec_mul_dlink.obj ,  , nvcc , 76.1377 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-28_vec_mul_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003a5c_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 151.1056 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 8.1851 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-10_vec_mul.cpp4.ii ,  , nvcc , 499.6096 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-10_vec_mul.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-11_vec_mul.cudafe1.cpp , compute_86 , nvcc , 844.1168 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-16_vec_mul.cpp1.ii , compute_86 , nvcc , 529.5683 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-16_vec_mul.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-11_vec_mul.ptx , compute_86 , nvcc , 718.1092 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-11_vec_mul.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-19_vec_mul.cubin , sm_86 , nvcc , 44.9810 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-19_vec_mul.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-8_vec_mul.fatbin ,  , nvcc , 27.1279 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-20_vec_mul.obj , compute_86 , nvcc , 771.7539 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-23_DS_timer.obj ,  , nvcc , 803.5674 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-26_vec_mul_dlink.cubin , sm_86 , nvcc , 35.9713 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-26_vec_mul_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-13_vec_mul_dlink.fatbin ,  , nvcc , 23.3433 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-28_vec_mul_dlink.obj ,  , nvcc , 78.0659 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-28_vec_mul_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00003d0c_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 146.2103 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 8.0815 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 4) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-10_vec_mul.cpp4.ii ,  , nvcc , 531.0961 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cudafe++ , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-10_vec_mul.cpp4.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-11_vec_mul.cudafe1.cpp , compute_86 , nvcc , 888.6355 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (preprocessing 1) , C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-16_vec_mul.cpp1.ii , compute_86 , nvcc , 522.8824 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cicc ,  C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-16_vec_mul.cpp1.ii  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-11_vec_mul.ptx , compute_86 , nvcc , 963.3029 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , ptxas , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-11_vec_mul.ptx  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-19_vec_mul.cubin , sm_86 , nvcc , 218.6398 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-19_vec_mul.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-8_vec_mul.fatbin ,  , nvcc , 41.9470 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu , cl.exe (compiling) ,   , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-20_vec_mul.obj , compute_86 , nvcc , 906.5456 , ms
C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp , cl.exe (compiling) , C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-23_DS_timer.obj ,  , nvcc , 847.5036 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , nvlink , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-23_DS_timer.obj  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-26_vec_mul_dlink.cubin , sm_86 , nvcc , 60.8343 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , fatbinary , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-26_vec_mul_dlink.cubin  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-13_vec_mul_dlink.fatbin ,  , nvcc , 23.6771 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (compiling) , C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\crt\link.stub  , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-28_vec_mul_dlink.obj ,  , nvcc , 84.5296 , ms
C:/Users/user/Desktop/Git/CUDA/Vector/vec_mul.cu C:/Users/user/Desktop/Git/CUDA/common/DS_timer.cpp  , cl.exe (linking) , C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-28_vec_mul_dlink.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-20_vec_mul.obj C:/Users/user/AppData/Local/Temp/tmpxft_00006c20_00000000-23_DS_timer.obj  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 422.7405 , ms
 , nvcc (driver) ,  , C:/Users/user/Desktop/Git/CUDA/build/vec_mul.exe ,  , nvcc , 10.4585 , ms
